,sid,tangram nr,step,small triangle,middle triangle,big triangle,square,parallelogram
640,102957,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
641,102957,1,2,set(),set(),"{(17.0, 0.0), (7.0, 225.0)}",set(),set()
642,102957,1,3,set(),set(),"{(17.0, 0.0), (7.0, 225.0)}",set(),"{(12.0, 135.0)}"
643,102957,1,4,set(),"{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),"{(12.0, 135.0)}"
644,102957,1,5,set(),"{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),"{(3.0, 135.0)}"
645,102957,1,6,set(),"{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
646,102957,1,7,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
647,102957,1,8,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
648,102957,1,9,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
649,102957,1,10,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
650,102957,1,11,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
651,102957,1,12,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
652,102957,1,13,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
653,102957,1,14,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
654,102957,1,15,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
655,102957,1,16,"{(11.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(3.0, 135.0)}"
656,102957,2,1,set(),set(),set(),"{(22.0, 0.0)}",set()
657,102957,2,2,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}",set()
658,102957,2,3,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
659,102957,2,4,set(),set(),"{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
660,102957,2,5,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
661,102957,2,6,"{(3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
662,102957,2,7,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
663,102957,2,8,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
664,102957,2,9,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
665,102957,2,10,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
666,102957,2,11,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
667,102957,2,12,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
668,102957,2,13,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
669,102957,2,14,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
670,102957,2,15,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
671,102957,2,16,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
672,102957,3,1,set(),set(),"{(8.0, 0.0)}",set(),set()
673,102957,3,2,set(),set(),"{(17.0, 90.0), (8.0, 0.0)}",set(),set()
674,102957,3,3,set(),"{(6.0, 0.0)}","{(17.0, 90.0), (8.0, 0.0)}",set(),set()
675,102957,3,4,set(),"{(6.0, 0.0)}","{(17.0, 90.0), (8.0, 0.0)}",set(),"{(2.0, 45.0)}"
676,102957,3,5,set(),"{(15.0, 0.0)}","{(17.0, 90.0), (8.0, 0.0)}",set(),"{(2.0, 45.0)}"
677,102957,3,6,set(),"{(15.0, 0.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
678,102957,3,7,set(),"{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
679,102957,3,8,"{(10.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
680,102957,3,9,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
681,102957,3,10,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
682,102957,3,11,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
683,102957,3,12,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
684,102957,3,13,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
685,102957,3,14,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
686,102957,3,15,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
687,102957,3,16,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
688,102957,4,1,"{(23.0, 0.0)}",set(),set(),set(),set()
689,102957,4,2,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}",set()
690,102957,4,3,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
691,102957,4,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
692,102957,4,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
693,102957,4,6,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
694,102957,4,7,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
695,102957,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
696,102957,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
697,102957,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
698,102957,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
699,102957,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
700,102957,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
701,102957,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
702,102957,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
703,102957,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
704,104142,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
705,104142,1,2,set(),set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),set()
706,104142,1,3,"{(5.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),set()
707,104142,1,4,"{(5.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),set()
708,104142,1,5,"{(5.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 315.0)}","{(19.0, 45.0)}",set()
709,104142,1,6,"{(5.0, 45.0)}","{(9.0, 180.0)}","{(7.0, 315.0), (7.0, 135.0)}","{(19.0, 45.0)}",set()
710,104142,1,7,"{(5.0, 45.0)}","{(9.0, 180.0)}","{(7.0, 315.0), (7.0, 135.0)}","{(24.0, 45.0)}",set()
711,104142,1,8,"{(5.0, 45.0)}",set(),"{(7.0, 315.0), (7.0, 135.0)}","{(24.0, 45.0)}","{(9.0, 45.0)}"
712,104142,1,9,"{(5.0, 45.0), (14.0, 315.0)}",set(),"{(7.0, 315.0), (7.0, 135.0)}","{(24.0, 45.0)}","{(9.0, 45.0)}"
713,104142,1,10,"{(14.0, 315.0)}","{(6.0, 180.0)}","{(7.0, 135.0)}",set(),"{(9.0, 45.0)}"
714,104142,1,11,"{(14.0, 315.0)}","{(6.0, 180.0)}","{(7.0, 135.0)}","{(11.0, 0.0)}","{(9.0, 45.0)}"
715,104142,1,12,"{(8.0, 315.0)}","{(6.0, 180.0)}","{(7.0, 135.0)}","{(11.0, 0.0)}","{(9.0, 45.0)}"
716,104142,1,13,"{(8.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(11.0, 0.0)}","{(9.0, 45.0)}"
717,104142,1,14,"{(12.0, 315.0), (8.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(11.0, 0.0)}","{(9.0, 45.0)}"
718,104142,1,15,"{(12.0, 315.0), (8.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(11.0, 0.0)}","{(9.0, 45.0)}"
719,104142,1,16,"{(12.0, 315.0), (8.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(11.0, 0.0)}","{(9.0, 45.0)}"
720,104142,2,1,set(),set(),set(),"{(22.0, 0.0)}",set()
721,104142,2,2,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}",set()
722,104142,2,3,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
723,104142,2,4,set(),set(),"{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
724,104142,2,5,set(),"{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
725,104142,2,6,"{(9.0, 270.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
726,104142,2,7,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
727,104142,2,8,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
728,104142,2,9,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
729,104142,2,10,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
730,104142,2,11,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
731,104142,2,12,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
732,104142,2,13,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
733,104142,2,14,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
734,104142,2,15,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
735,104142,2,16,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
736,104142,3,1,set(),set(),set(),"{(2.0, 0.0)}",set()
737,104142,3,2,"{(3.0, 315.0)}",set(),set(),"{(2.0, 0.0)}",set()
738,104142,3,3,"{(1.0, 45.0), (3.0, 315.0)}",set(),set(),"{(2.0, 0.0)}",set()
739,104142,3,4,"{(1.0, 45.0), (3.0, 315.0)}",set(),"{(11.0, 135.0)}","{(2.0, 0.0)}",set()
740,104142,3,5,"{(1.0, 45.0), (3.0, 315.0)}",set(),"{(13.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}",set()
741,104142,3,6,"{(1.0, 45.0), (3.0, 315.0)}",set(),"{(13.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}","{(24.0, 0.0)}"
742,104142,3,7,"{(1.0, 45.0), (3.0, 315.0)}",set(),"{(8.0, 0.0), (11.0, 135.0)}","{(2.0, 0.0)}","{(24.0, 0.0)}"
743,104142,3,8,"{(1.0, 45.0), (3.0, 315.0)}",set(),"{(8.0, 0.0), (11.0, 135.0)}","{(2.0, 0.0)}","{(12.0, 45.0)}"
744,104142,3,9,"{(1.0, 45.0)}","{(7.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}",set(),"{(12.0, 45.0)}"
745,104142,3,10,set(),"{(7.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}",set(),"{(1.0, 135.0)}"
746,104142,3,11,set(),"{(7.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}",set(),"{(1.0, 135.0)}"
747,104142,3,12,set(),"{(7.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(1.0, 135.0)}"
748,104142,3,13,"{(9.0, 0.0)}","{(7.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(1.0, 135.0)}"
749,104142,3,14,"{(9.0, 0.0), (7.0, 0.0)}","{(7.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(1.0, 135.0)}"
750,104142,3,15,"{(9.0, 0.0), (7.0, 0.0)}","{(7.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(1.0, 135.0)}"
751,104142,3,16,"{(9.0, 0.0), (7.0, 0.0)}","{(7.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(1.0, 135.0)}"
752,104142,4,1,"{(2.0, 135.0)}",set(),set(),set(),set()
753,104142,4,2,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),set(),set()
754,104142,4,3,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}",set()
755,104142,4,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0)}","{(23.0, 0.0)}",set()
756,104142,4,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}",set()
757,104142,4,6,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
758,104142,4,7,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
759,104142,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
760,104142,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
761,104142,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
762,104142,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
763,104142,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
764,104142,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
765,104142,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
766,104142,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
767,104142,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
768,105802,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
769,105802,1,2,"{(2.0, 135.0)}",set(),"{(17.0, 0.0)}",set(),set()
770,105802,1,3,"{(2.0, 135.0)}",set(),"{(17.0, 0.0)}","{(8.0, 0.0)}",set()
771,105802,1,4,"{(9.0, 315.0), (2.0, 135.0)}",set(),"{(17.0, 0.0)}","{(8.0, 0.0)}",set()
772,105802,1,5,"{(9.0, 315.0)}",set(),"{(7.0, 315.0)}",set(),set()
773,105802,1,6,"{(9.0, 315.0)}",set(),"{(24.0, 0.0)}",set(),set()
774,105802,1,7,"{(9.0, 315.0)}","{(17.0, 0.0)}","{(24.0, 0.0)}",set(),set()
775,105802,1,8,"{(1.0, 225.0), (9.0, 315.0)}","{(17.0, 0.0)}","{(24.0, 0.0)}",set(),set()
776,105802,1,9,"{(1.0, 225.0), (5.0, 45.0)}","{(17.0, 0.0)}","{(24.0, 0.0)}",set(),set()
777,105802,1,10,"{(1.0, 225.0), (5.0, 45.0)}","{(17.0, 0.0)}","{(24.0, 0.0)}",set(),"{(4.0, 45.0)}"
778,105802,1,11,"{(1.0, 225.0), (5.0, 45.0)}",set(),"{(17.0, 0.0)}",set(),"{(4.0, 45.0)}"
779,105802,1,12,set(),set(),"{(17.0, 0.0)}",set(),"{(24.0, 45.0)}"
780,105802,1,13,set(),set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(24.0, 45.0)}"
781,105802,1,14,set(),set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(4.0, 45.0)}"
782,105802,1,15,set(),"{(2.0, 0.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),"{(4.0, 45.0)}"
783,105802,1,16,set(),"{(2.0, 0.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),"{(19.0, 45.0)}"
784,105802,2,1,"{(22.0, 45.0)}",set(),set(),set(),set()
785,105802,2,2,"{(22.0, 225.0), (22.0, 45.0)}",set(),set(),set(),set()
786,105802,2,3,"{(22.0, 225.0), (22.0, 45.0)}",set(),"{(12.0, 180.0)}",set(),set()
787,105802,2,4,"{(24.0, 45.0), (22.0, 225.0)}",set(),"{(12.0, 180.0)}",set(),set()
788,105802,2,5,"{(24.0, 45.0)}",set(),"{(12.0, 180.0), (13.0, 0.0)}",set(),set()
789,105802,2,6,"{(24.0, 45.0)}",set(),"{(12.0, 180.0), (13.0, 0.0)}",set(),"{(11.0, 45.0)}"
790,105802,2,7,"{(24.0, 45.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}",set(),"{(11.0, 45.0)}"
791,105802,2,8,"{(24.0, 45.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
792,105802,2,9,"{(9.0, 270.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
793,105802,2,10,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
794,105802,2,11,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
795,105802,2,12,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
796,105802,2,13,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
797,105802,2,14,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
798,105802,2,15,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
799,105802,2,16,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
800,105802,3,1,set(),set(),set(),set(),"{(2.0, 45.0)}"
801,105802,3,2,set(),"{(6.0, 180.0)}",set(),set(),"{(2.0, 45.0)}"
802,105802,3,3,set(),"{(6.0, 180.0)}","{(8.0, 0.0)}",set(),"{(2.0, 45.0)}"
803,105802,3,4,set(),"{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}",set(),"{(2.0, 45.0)}"
804,105802,3,5,set(),"{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
805,105802,3,6,"{(16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
806,105802,3,7,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
807,105802,3,8,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
808,105802,3,9,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
809,105802,3,10,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
810,105802,3,11,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
811,105802,3,12,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
812,105802,3,13,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
813,105802,3,14,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
814,105802,3,15,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
815,105802,3,16,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
816,105802,4,1,"{(2.0, 135.0)}",set(),set(),set(),set()
817,105802,4,2,"{(2.0, 135.0)}",set(),"{(13.0, 270.0)}",set(),set()
818,105802,4,3,"{(2.0, 135.0)}",set(),"{(13.0, 270.0), (8.0, 90.0)}",set(),set()
819,105802,4,4,"{(2.0, 135.0)}",set(),set(),set(),"{(11.0, 90.0)}"
820,105802,4,5,"{(2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
821,105802,4,6,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
